tripduration,starttime,stoptime,startstationid,startstationname,startstationlatitude,startstationlongitude,endstationid,endstationname,endstationlatitude,endstationlongitude,bikeid,usertype,birthyear,gender
945,10/1/2024 17:46,10/1/2024 18:02,Asdz,Amsterdam Zuid,52.338602,4.871978,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,1091,Subscriber,1985,2
1109,10/1/2024 17:47,10/1/2024 18:06,Asd,Amsterdam Centraal,52.379189,4.899431,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1309,Customer,1978,1
329,10/1/2024 17:53,10/1/2024 17:58,Nm,Nijmegen Station,51.841111,5.854167,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,1312,Subscriber,1987,1
359,10/1/2024 17:54,10/1/2024 18:00,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,1107,Subscriber,1993,1
839,10/1/2024 17:59,10/1/2024 18:13,Ams,Amsterdam Amstel,52.346587,4.918684,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,822,Subscriber,1985,2
1061,10/1/2024 18:01,10/1/2024 18:18,117,Binney St / Sixth St,42.366095,-71.086388,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,893,Subscriber,1969,1
721,10/1/2024 18:08,10/1/2024 18:20,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,889,Subscriber,1981,1
331,10/1/2024 18:11,10/1/2024 18:16,GV,The Hague Hollands Spoor,52.070833,4.322222,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,659,Customer,1984,1
517,10/1/2024 18:14,10/1/2024 18:23,Asd,Amsterdam Centraal,52.379189,4.899431,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,895,Subscriber,1978,1
665,10/1/2024 18:18,10/1/2024 18:30,Asd,Amsterdam Centraal,52.379189,4.899431,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1041,Subscriber,1984,1
678,10/1/2024 18:20,10/1/2024 18:32,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,822,Subscriber,1985,2
320,10/1/2024 18:21,10/1/2024 18:26,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,115,Porter Square Station,42.387995,-71.119084,1272,Subscriber,1966,1
697,10/1/2024 18:22,10/1/2024 18:34,Asd,Amsterdam Centraal,52.379189,4.899431,143,EF - North Point Park,42.369885,-71.069957,635,Subscriber,1980,1
986,10/1/2024 18:39,10/1/2024 18:56,143,EF - North Point Park,42.369885,-71.069957,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,635,Subscriber,1988,1
237,10/1/2024 18:42,10/1/2024 18:46,Asd,Amsterdam Centraal,52.379189,4.899431,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,932,Subscriber,1985,1
1957,10/1/2024 18:45,10/1/2024 19:17,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,142,Alewife Station at Russell Field,42.396105,-71.139459,1171,Subscriber,1979,1
558,10/1/2024 18:46,10/1/2024 18:55,115,Porter Square Station,42.387995,-71.119084,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,1272,Customer,1980,2
1250,10/1/2024 18:49,10/1/2024 19:10,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,780,Subscriber,1967,2
471,10/1/2024 18:52,10/1/2024 19:00,115,Porter Square Station,42.387995,-71.119084,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,655,Customer,1982,2
970,10/1/2024 18:54,10/1/2024 19:10,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1291,Subscriber,1984,1
966,10/1/2024 18:58,10/1/2024 19:14,Gvc,The Hague Centraal,52.084167,4.324722,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,864,Subscriber,\N,0
751,10/1/2024 19:04,10/1/2024 19:16,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,755,Subscriber,\N,0
798,10/1/2024 19:04,10/1/2024 19:17,Ams,Amsterdam Amstel,52.346587,4.918684,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,822,Subscriber,1985,2
367,10/1/2024 19:12,10/1/2024 19:18,Ut,Utrecht Centraal,52.089444,5.110278,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,1041,Subscriber,1973,1
343,10/1/2024 19:12,10/1/2024 19:17,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,1272,Subscriber,1985,1
492,10/1/2024 19:33,10/1/2024 19:41,Ut,Utrecht Centraal,52.089444,5.110278,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,1074,Customer,1967,1
495,10/1/2024 19:34,10/1/2024 19:42,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,639,Subscriber,1994,1
1275,10/1/2024 19:36,10/1/2024 19:57,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,1270,Subscriber,1977,1
695,10/1/2024 19:38,10/1/2024 19:50,117,Binney St / Sixth St,42.366095,-71.086388,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,737,Customer,1989,1
164,10/1/2024 19:43,10/1/2024 19:45,141,Kendall Street,42.36356016,-71.08216792,107,Ames St at Main St,42.3625,-71.08822,1095,Customer,1973,1
284,10/1/2024 19:56,10/1/2024 20:01,Nm,Nijmegen Station,51.841111,5.854167,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,1296,Subscriber,1983,1
933,10/1/2024 20:01,10/1/2024 20:17,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,682,Subscriber,1989,2
386,10/1/2024 20:02,10/1/2024 20:09,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,708,Subscriber,1987,1
703,10/1/2024 20:15,10/1/2024 20:26,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,1094,Subscriber,1974,1
223,10/1/2024 20:17,10/1/2024 20:20,Gvc,The Hague Centraal,52.084167,4.324722,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,853,Subscriber,1988,1
535,10/1/2024 20:19,10/1/2024 20:28,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,771,Subscriber,1988,2
1197,10/1/2024 20:34,10/1/2024 20:54,Asdz,Amsterdam Zuid,52.338602,4.871978,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,673,Subscriber,1985,1
577,10/1/2024 20:35,10/1/2024 20:45,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,893,Subscriber,\N,0
627,10/1/2024 20:56,10/1/2024 21:06,Asd,Amsterdam Centraal,52.379189,4.899431,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,1266,Subscriber,1974,1
540,10/1/2024 21:01,10/1/2024 21:10,Nm,Nijmegen Station,51.841111,5.854167,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,1041,Customer,1978,1
962,10/1/2024 21:19,10/1/2024 21:35,Nm,Nijmegen Station,51.841111,5.854167,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,773,Subscriber,1986,2
355,10/1/2024 21:27,10/1/2024 21:33,Asd,Amsterdam Centraal,52.379189,4.899431,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1095,Subscriber,1988,1
409,10/1/2024 21:42,10/1/2024 21:48,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,115,Porter Square Station,42.387995,-71.119084,640,Subscriber,1967,1
1533,10/1/2024 21:54,10/1/2024 22:20,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,115,Porter Square Station,42.387995,-71.119084,998,Customer,1986,1
1039,10/1/2024 22:22,10/1/2024 22:39,Asd,Amsterdam Centraal,52.379189,4.899431,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,797,Subscriber,1983,2
767,10/1/2024 22:34,10/1/2024 22:47,Asd,Amsterdam Centraal,52.379189,4.899431,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,1308,Subscriber,1985,2
378,10/1/2024 23:14,10/1/2024 23:20,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,1141,Subscriber,1991,2
473,10/1/2024 23:26,10/1/2024 23:33,Asdz,Amsterdam Zuid,52.338602,4.871978,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1095,Subscriber,1988,1
256,10/1/2024 23:45,10/1/2024 23:49,Ut,Utrecht Centraal,52.089444,5.110278,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,1017,Customer,1992,2
1817,10/1/2024 23:45,10/1/2024 0:15,Uto,Utrecht Overvecht,52.113333,5.111111,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,1031,Subscriber,1987,1
307,10/1/2024 23:45,10/1/2024 23:50,Ut,Utrecht Centraal,52.089444,5.110278,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,1290,Customer,1990,1
444,10/1/2024 0:07,10/1/2024 0:15,Asdz,Amsterdam Zuid,52.338602,4.871978,107,Ames St at Main St,42.3625,-71.08822,635,Subscriber,1978,1
1898,10/1/2024 1:47,10/1/2024 2:19,Uto,Utrecht Overvecht,52.113333,5.111111,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,932,Subscriber,1964,1
503,10/1/2024 2:39,10/1/2024 2:47,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,770,Subscriber,1986,1
5422,10/1/2024 5:10,10/1/2024 6:40,Asdz,Amsterdam Zuid,52.338602,4.871978,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,753,Subscriber,1992,1
294,10/1/2024 5:45,10/1/2024 5:49,Nm,Nijmegen Station,51.841111,5.854167,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,708,Subscriber,1973,1
407,10/1/2024 6:24,10/1/2024 6:31,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,864,Customer,1990,1
203,10/1/2024 6:46,10/1/2024 6:49,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,1011,Subscriber,1980,1
679,10/1/2024 7:39,10/1/2024 7:50,143,EF - North Point Park,42.369885,-71.069957,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,685,Customer,1979,1
150,10/1/2024 7:39,10/1/2024 7:42,Asd,Amsterdam Centraal,52.379189,4.899431,141,Kendall Street,42.36356016,-71.08216792,1106,Customer,1973,1
756,10/1/2024 7:47,10/1/2024 7:59,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,107,Ames St at Main St,42.3625,-71.08822,1094,Subscriber,1977,1
565,10/1/2024 7:57,10/1/2024 8:06,Ut,Utrecht Centraal,52.089444,5.110278,141,Kendall Street,42.36356016,-71.08216792,736,Customer,1989,1
1179,10/1/2024 8:14,10/1/2024 8:33,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,1102,Subscriber,1962,1
472,10/1/2024 8:14,10/1/2024 8:22,Ut,Utrecht Centraal,52.089444,5.110278,107,Ames St at Main St,42.3625,-71.08822,771,Subscriber,1985,1
964,10/1/2024 8:21,10/1/2024 8:37,Nm,Nijmegen Station,51.841111,5.854167,107,Ames St at Main St,42.3625,-71.08822,1007,Subscriber,1981,2
256,10/1/2024 8:22,10/1/2024 8:26,Uto,Utrecht Overvecht,52.113333,5.111111,107,Ames St at Main St,42.3625,-71.08822,1093,Subscriber,1985,1
825,10/1/2024 8:24,10/1/2024 8:38,140,Danehy Park,42.388966,-71.132788,115,Porter Square Station,42.387995,-71.119084,769,Subscriber,1975,1
495,10/1/2024 8:24,10/1/2024 8:33,Rtd,Rotterdam Centraal,51.9225,4.467167,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1091,Customer,1991,1
1271,10/1/2024 8:25,10/1/2024 8:46,115,Porter Square Station,42.387995,-71.119084,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,865,Subscriber,1988,1
485,10/1/2024 8:29,10/1/2024 8:38,GV,The Hague Hollands Spoor,52.070833,4.322222,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,1269,Subscriber,1983,1
355,10/1/2024 8:32,10/1/2024 8:38,Gvc,The Hague Centraal,52.084167,4.324722,107,Ames St at Main St,42.3625,-71.08822,893,Subscriber,1988,1
2212,10/1/2024 8:33,10/1/2024 9:10,Ah,Arnhem Centraal,51.985,5.898611,143,EF - North Point Park,42.369885,-71.069957,852,Subscriber,1984,1
367,10/1/2024 8:35,10/1/2024 8:42,Ah,Arnhem Centraal,51.985,5.898611,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,990,Subscriber,\N,0
1145,10/1/2024 8:35,10/1/2024 8:54,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1074,Subscriber,1992,1
375,10/1/2024 8:37,10/1/2024 8:43,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,1264,Customer,1989,1
462,10/1/2024 8:37,10/1/2024 8:45,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1072,Customer,1990,1
311,10/1/2024 8:38,10/1/2024 8:43,GV,The Hague Hollands Spoor,52.070833,4.322222,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1293,Customer,1990,1
244,10/1/2024 8:42,10/1/2024 8:46,Gvc,The Hague Centraal,52.084167,4.324722,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,770,Customer,1981,1
523,10/1/2024 8:42,10/1/2024 8:51,Gvc,The Hague Centraal,52.084167,4.324722,107,Ames St at Main St,42.3625,-71.08822,1269,Subscriber,\N,0
492,10/1/2024 8:49,10/1/2024 8:57,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,1107,Subscriber,1994,1
1289,10/1/2024 8:49,10/1/2024 9:11,115,Porter Square Station,42.387995,-71.119084,141,Kendall Street,42.36356016,-71.08216792,1298,Subscriber,\N,0
577,10/1/2024 8:51,10/1/2024 9:01,Rtd,Rotterdam Centraal,51.9225,4.467167,115,Porter Square Station,42.387995,-71.119084,951,Subscriber,1988,1
744,10/1/2024 8:54,10/1/2024 9:07,115,Porter Square Station,42.387995,-71.119084,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,783,Customer,1986,1
1375,10/1/2024 8:55,10/1/2024 9:18,115,Porter Square Station,42.387995,-71.119084,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,769,Subscriber,1967,1
521,10/1/2024 8:56,10/1/2024 9:05,115,Porter Square Station,42.387995,-71.119084,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,943,Subscriber,1984,1
737,10/1/2024 9:00,10/1/2024 9:12,GV,The Hague Hollands Spoor,52.070833,4.322222,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1080,Subscriber,1968,1
651,10/1/2024 9:01,10/1/2024 9:11,GV,The Hague Hollands Spoor,52.070833,4.322222,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,647,Subscriber,1982,2
410,10/1/2024 9:08,10/1/2024 9:14,Gvc,The Hague Centraal,52.084167,4.324722,107,Ames St at Main St,42.3625,-71.08822,889,Subscriber,1980,1
646,10/1/2024 9:11,10/1/2024 9:21,Rtd,Rotterdam Centraal,51.9225,4.467167,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,642,Subscriber,1987,1
1148,10/1/2024 9:12,10/1/2024 9:31,Ut,Utrecht Centraal,52.089444,5.110278,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,864,Subscriber,1982,1
592,10/1/2024 9:28,10/1/2024 9:38,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,1105,Customer,1985,1
559,10/1/2024 9:30,10/1/2024 9:39,Rtd,Rotterdam Centraal,51.9225,4.467167,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1084,Subscriber,1990,2
310,10/1/2024 9:30,10/1/2024 9:35,117,Binney St / Sixth St,42.366095,-71.086388,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,961,Subscriber,1992,1
1294,10/1/2024 9:31,10/1/2024 9:52,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919032,-71.11714125,141,Kendall Street,42.36356016,-71.08216792,654,Subscriber,1973,1
652,10/1/2024 9:34,10/1/2024 9:44,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,107,Ames St at Main St,42.3625,-71.08822,779,Subscriber,1987,1
1022,10/1/2024 9:34,10/1/2024 9:51,115,Porter Square Station,42.387995,-71.119084,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,1022,Customer,1986,1
882,10/1/2024 9:34,10/1/2024 9:49,140,Danehy Park,42.388966,-71.132788,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,649,Subscriber,1986,1
883,10/1/2024 9:37,10/1/2024 9:52,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,1292,Customer,1983,1
402,10/1/2024 9:44,10/1/2024 9:50,GV,The Hague Hollands Spoor,52.070833,4.322222,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1272,Subscriber,1985,1
483,10/1/2024 9:45,10/1/2024 9:53,Gvc,The Hague Centraal,52.084167,4.324722,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,887,Subscriber,1986,1
1092,10/1/2024 9:47,10/1/2024 10:06,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,769,Subscriber,1985,1
623,10/1/2024 9:49,10/1/2024 9:59,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,656,Subscriber,1992,1
343,10/1/2024 10:00,10/1/2024 10:05,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,143,EF - North Point Park,42.369885,-71.069957,1111,Subscriber,1992,1
324,10/1/2024 10:01,10/1/2024 10:06,GV,The Hague Hollands Spoor,52.070833,4.322222,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,1017,Subscriber,1986,1
1545,10/1/2024 10:04,10/1/2024 10:30,145,Rindge Avenue - O'Neill Library,42.392766,-71.129042,107,Ames St at Main St,42.3625,-71.08822,690,Subscriber,1966,1
278,10/1/2024 10:14,10/1/2024 10:19,Asdz,Amsterdam Zuid,52.338602,4.871978,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,1291,Subscriber,1982,1
637,10/1/2024 10:21,10/1/2024 10:31,Rtd,Rotterdam Centraal,51.9225,4.467167,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,822,Subscriber,1985,2
295,10/1/2024 10:23,10/1/2024 10:28,Nm,Nijmegen Station,51.841111,5.854167,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,744,Subscriber,1975,1
560,10/1/2024 10:25,10/1/2024 10:34,Nm,Nijmegen Station,51.841111,5.854167,107,Ames St at Main St,42.3625,-71.08822,1108,Subscriber,1988,1
188,10/1/2024 10:32,10/1/2024 10:35,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,143,EF - North Point Park,42.369885,-71.069957,1105,Subscriber,1986,1
892,10/1/2024 10:33,10/1/2024 10:48,Rtd,Rotterdam Centraal,51.9225,4.467167,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,1015,Customer,1985,2
629,10/1/2024 10:44,10/1/2024 10:55,Rtd,Rotterdam Centraal,51.9225,4.467167,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1041,Subscriber,1956,1
441,10/1/2024 10:50,10/1/2024 10:58,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919032,-71.11714125,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,683,Subscriber,1974,2
99,10/1/2024 10:51,10/1/2024 10:52,Asd,Amsterdam Centraal,52.379189,4.899431,141,Kendall Street,42.36356016,-71.08216792,1094,Customer,1993,1
482,10/1/2024 10:58,10/1/2024 11:06,Ut,Utrecht Centraal,52.089444,5.110278,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,683,Subscriber,1991,1
783,10/1/2024 11:04,10/1/2024 11:17,Asd,Amsterdam Centraal,52.379189,4.899431,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,771,Subscriber,1990,1
535,10/1/2024 11:33,10/1/2024 11:41,Asd,Amsterdam Centraal,52.379189,4.899431,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1007,Subscriber,1985,1
