starttime,stoptime,startstationid,startstationname,startstationlatitude,startstationlongitude,endstationid,endstationname,endstationlatitude,endstationlongitude,bikeid
10-01-2024 14:16:33,10-01-2024 14:30:07,Ut,Utrecht Centraal,52.089444,5.110278,Asd,Amsterdam Centraal,52.379189,4.899431,1727
10-04-2024 11:43:26,10-04-2024 14:36:13,Ah,Arnhem Centraal,51.985,5.898611,Rtb,Rotterdam Blaak,51.920582,4.486082,1130
10-03-2024 21:07:11,10-03-2024 22:55:25,Ah,Arnhem Centraal,51.985,5.898611,Ut,Utrecht Centraal,52.089444,5.110278,1123
10-03-2024 16:56:26,10-04-2024 22:38:10,GV,The Hague Hollands Spoor,52.070833,4.322222,Asdz,Amsterdam Zuid,52.338602,4.871978,1425
10-03-2024 15:34:56,10-04-2024 11:34:59,Uto,Utrecht Overvecht,52.113333,5.111111,Rtd,Rotterdam Centraal,51.9225,4.467167,1998
10-01-2024 11:14:55,10-03-2024 16:56:35,Ut,Utrecht Centraal,52.089444,5.110278,Ah,Arnhem Centraal,51.985,5.898611,1460
10-01-2024 09:15:19,10-01-2024 14:32:44,Asdz,Amsterdam Zuid,52.338602,4.871978,GV,The Hague Hollands Spoor,52.070833,4.322222,1071
10-02-2024 13:00:20,10-04-2024 18:31:06,Rtb,Rotterdam Blaak,51.920582,4.486082,Asd,Amsterdam Centraal,52.379189,4.899431,1762
10-03-2024 22:12:12,10-04-2024 23:11:16,Asd,Amsterdam Centraal,52.379189,4.899431,Ams,Amsterdam Amstel,52.346587,4.918684,1307
10-02-2024 14:40:32,10-03-2024 12:58:34,Asdz,Amsterdam Zuid,52.338602,4.871978,Asd,Amsterdam Centraal,52.379189,4.899431,1383
10-01-2024 08:16:45,10-03-2024 02:40:33,Gvc,The Hague Centraal,52.084167,4.324722,Rtb,Rotterdam Blaak,51.920582,4.486082,1262
10-04-2024 05:22:05,10-04-2024 10:29:44,Asd,Amsterdam Centraal,52.379189,4.899431,Uto,Utrecht Overvecht,52.113333,5.111111,1123
10-01-2024 20:18:46,10-02-2024 20:07:31,Gvc,The Hague Centraal,52.084167,4.324722,Rtb,Rotterdam Blaak,51.920582,4.486082,1066
10-03-2024 19:20:14,10-04-2024 18:54:08,Rtb,Rotterdam Blaak,51.920582,4.486082,Rtd,Rotterdam Centraal,51.9225,4.467167,1420
10-01-2024 05:38:09,10-01-2024 17:32:50,Asdz,Amsterdam Zuid,52.338602,4.871978,Rtd,Rotterdam Centraal,51.9225,4.467167,1856
10-03-2024 02:03:54,10-04-2024 06:27:30,Nm,Nijmegen Station,51.841111,5.854167,Ams,Amsterdam Amstel,52.346587,4.918684,1376
10-04-2024 08:09:11,10-04-2024 23:17:10,Rtb,Rotterdam Blaak,51.920582,4.486082,Asd,Amsterdam Centraal,52.379189,4.899431,1465
10-03-2024 16:05:00,10-04-2024 19:45:49,Rtb,Rotterdam Blaak,51.920582,4.486082,Rtd,Rotterdam Centraal,51.9225,4.467167,1716
10-03-2024 09:08:01,10-03-2024 18:04:57,Asdz,Amsterdam Zuid,52.338602,4.871978,Ut,Utrecht Centraal,52.089444,5.110278,1482
10-04-2024 16:41:38,10-04-2024 19:32:24,Nm,Nijmegen Station,51.841111,5.854167,GV,The Hague Hollands Spoor,52.070833,4.322222,1906
10-01-2024 10:38:30,10-04-2024 21:38:38,Nm,Nijmegen Station,51.841111,5.854167,Asd,Amsterdam Centraal,52.379189,4.899431,1106
10-01-2024 04:30:33,10-03-2024 23:59:25,Ut,Utrecht Centraal,52.089444,5.110278,Ams,Amsterdam Amstel,52.346587,4.918684,1150
10-03-2024 20:08:14,10-04-2024 07:18:34,GV,The Hague Hollands Spoor,52.070833,4.322222,Ah,Arnhem Centraal,51.985,5.898611,1958
10-04-2024 05:47:25,10-04-2024 16:19:23,Ams,Amsterdam Amstel,52.346587,4.918684,GV,The Hague Hollands Spoor,52.070833,4.322222,1607
10-03-2024 12:22:09,10-03-2024 22:04:35,Gvc,The Hague Centraal,52.084167,4.324722,Asdz,Amsterdam Zuid,52.338602,4.871978,1285
10-03-2024 21:19:19,10-04-2024 15:32:10,Asdz,Amsterdam Zuid,52.338602,4.871978,Ams,Amsterdam Amstel,52.346587,4.918684,1817
10-04-2024 20:03:36,10-04-2024 20:28:12,Asdz,Amsterdam Zuid,52.338602,4.871978,Uto,Utrecht Overvecht,52.113333,5.111111,1874
10-03-2024 08:45:43,10-03-2024 15:06:32,Asd,Amsterdam Centraal,52.379189,4.899431,Gvc,The Hague Centraal,52.084167,4.324722,1066
10-03-2024 16:47:00,10-04-2024 04:28:00,Uto,Utrecht Overvecht,52.113333,5.111111,Ut,Utrecht Centraal,52.089444,5.110278,1589
10-03-2024 13:57:58,10-04-2024 06:43:37,Asdz,Amsterdam Zuid,52.338602,4.871978,Gvc,The Hague Centraal,52.084167,4.324722,1279
10-01-2024 17:00:48,10-02-2024 01:05:16,GV,The Hague Hollands Spoor,52.070833,4.322222,Uto,Utrecht Overvecht,52.113333,5.111111,1244
10-02-2024 15:28:27,10-03-2024 20:56:39,Nm,Nijmegen Station,51.841111,5.854167,Asdz,Amsterdam Zuid,52.338602,4.871978,1214
10-01-2024 23:30:05,10-02-2024 17:37:01,Rtb,Rotterdam Blaak,51.920582,4.486082,Asdz,Amsterdam Zuid,52.338602,4.871978,1299
10-04-2024 03:27:54,10-04-2024 09:40:27,Uto,Utrecht Overvecht,52.113333,5.111111,Nm,Nijmegen Station,51.841111,5.854167,1993
10-03-2024 14:49:05,10-04-2024 22:59:21,Ut,Utrecht Centraal,52.089444,5.110278,Rtb,Rotterdam Blaak,51.920582,4.486082,1073
10-03-2024 07:28:36,10-04-2024 04:33:17,Nm,Nijmegen Station,51.841111,5.854167,Uto,Utrecht Overvecht,52.113333,5.111111,1900
10-01-2024 14:20:21,10-02-2024 08:07:31,Asd,Amsterdam Centraal,52.379189,4.899431,Rtb,Rotterdam Blaak,51.920582,4.486082,1601
10-03-2024 02:20:16,10-04-2024 00:26:59,Ah,Arnhem Centraal,51.985,5.898611,Asdz,Amsterdam Zuid,52.338602,4.871978,1362
10-03-2024 22:12:46,10-04-2024 15:28:27,Ut,Utrecht Centraal,52.089444,5.110278,Rtd,Rotterdam Centraal,51.9225,4.467167,1725
10-04-2024 18:22:33,10-04-2024 20:33:38,Ams,Amsterdam Amstel,52.346587,4.918684,Gvc,The Hague Centraal,52.084167,4.324722,1156
10-02-2024 09:58:16,10-02-2024 16:38:19,Asd,Amsterdam Centraal,52.379189,4.899431,Asdz,Amsterdam Zuid,52.338602,4.871978,1847
10-01-2024 10:27:59,10-02-2024 06:48:23,Ut,Utrecht Centraal,52.089444,5.110278,Gvc,The Hague Centraal,52.084167,4.324722,1572
10-02-2024 02:20:36,10-03-2024 20:26:27,Ams,Amsterdam Amstel,52.346587,4.918684,Ut,Utrecht Centraal,52.089444,5.110278,1264
10-01-2024 16:35:23,10-03-2024 10:18:09,GV,The Hague Hollands Spoor,52.070833,4.322222,Asdz,Amsterdam Zuid,52.338602,4.871978,1242
10-02-2024 09:30:20,10-04-2024 11:39:37,Asdz,Amsterdam Zuid,52.338602,4.871978,Ah,Arnhem Centraal,51.985,5.898611,1086
10-02-2024 00:55:23,10-04-2024 01:23:48,Asdz,Amsterdam Zuid,52.338602,4.871978,Ams,Amsterdam Amstel,52.346587,4.918684,1013
10-01-2024 03:30:27,10-02-2024 22:43:55,Rtd,Rotterdam Centraal,51.9225,4.467167,Ams,Amsterdam Amstel,52.346587,4.918684,1830
10-02-2024 20:14:01,10-03-2024 22:51:38,Ah,Arnhem Centraal,51.985,5.898611,Gvc,The Hague Centraal,52.084167,4.324722,1094
10-01-2024 18:57:36,10-03-2024 21:50:47,Ut,Utrecht Centraal,52.089444,5.110278,Uto,Utrecht Overvecht,52.113333,5.111111,1430
10-02-2024 20:58:24,10-03-2024 15:34:36,Rtd,Rotterdam Centraal,51.9225,4.467167,GV,The Hague Hollands Spoor,52.070833,4.322222,1755
10-02-2024 19:06:21,10-03-2024 22:05:29,Rtb,Rotterdam Blaak,51.920582,4.486082,GV,The Hague Hollands Spoor,52.070833,4.322222,1365
10-02-2024 22:18:32,10-04-2024 14:34:47,Nm,Nijmegen Station,51.841111,5.854167,Ams,Amsterdam Amstel,52.346587,4.918684,1839
10-03-2024 10:55:03,10-04-2024 11:58:37,Asd,Amsterdam Centraal,52.379189,4.899431,Rtd,Rotterdam Centraal,51.9225,4.467167,1873
10-03-2024 04:49:06,10-03-2024 20:25:00,Ut,Utrecht Centraal,52.089444,5.110278,Ah,Arnhem Centraal,51.985,5.898611,1459
10-01-2024 06:30:29,10-04-2024 03:21:50,Rtb,Rotterdam Blaak,51.920582,4.486082,Nm,Nijmegen Station,51.841111,5.854167,1366
10-03-2024 14:34:43,10-04-2024 21:32:13,Ut,Utrecht Centraal,52.089444,5.110278,Ah,Arnhem Centraal,51.985,5.898611,1789
10-04-2024 05:39:06,10-04-2024 16:46:23,Ah,Arnhem Centraal,51.985,5.898611,Gvc,The Hague Centraal,52.084167,4.324722,1633
10-02-2024 07:42:04,10-04-2024 01:00:54,Rtb,Rotterdam Blaak,51.920582,4.486082,Nm,Nijmegen Station,51.841111,5.854167,1754
10-02-2024 14:05:07,10-03-2024 02:11:06,Asdz,Amsterdam Zuid,52.338602,4.871978,Rtb,Rotterdam Blaak,51.920582,4.486082,1554
10-03-2024 10:00:34,10-04-2024 14:15:53,Uto,Utrecht Overvecht,52.113333,5.111111,GV,The Hague Hollands Spoor,52.070833,4.322222,1145
10-02-2024 19:45:33,10-04-2024 09:42:53,Rtb,Rotterdam Blaak,51.920582,4.486082,Asdz,Amsterdam Zuid,52.338602,4.871978,1243
10-02-2024 14:18:19,10-03-2024 05:58:26,Rtb,Rotterdam Blaak,51.920582,4.486082,Uto,Utrecht Overvecht,52.113333,5.111111,1298
10-04-2024 23:38:12,10-04-2024 23:45:43,Rtb,Rotterdam Blaak,51.920582,4.486082,Rtd,Rotterdam Centraal,51.9225,4.467167,1624
10-03-2024 22:44:08,10-04-2024 14:03:25,Rtd,Rotterdam Centraal,51.9225,4.467167,Asdz,Amsterdam Zuid,52.338602,4.871978,1497
10-01-2024 09:46:39,10-03-2024 05:39:39,Gvc,The Hague Centraal,52.084167,4.324722,Asd,Amsterdam Centraal,52.379189,4.899431,1492
10-01-2024 18:34:59,10-03-2024 22:23:47,Ah,Arnhem Centraal,51.985,5.898611,Ams,Amsterdam Amstel,52.346587,4.918684,1906
10-01-2024 16:00:40,10-04-2024 02:16:40,GV,The Hague Hollands Spoor,52.070833,4.322222,Asdz,Amsterdam Zuid,52.338602,4.871978,1595
10-04-2024 11:34:15,10-04-2024 11:54:13,Ams,Amsterdam Amstel,52.346587,4.918684,Gvc,The Hague Centraal,52.084167,4.324722,1410
10-02-2024 06:31:01,10-03-2024 21:06:20,GV,The Hague Hollands Spoor,52.070833,4.322222,Rtd,Rotterdam Centraal,51.9225,4.467167,1398
10-01-2024 20:34:49,10-01-2024 21:29:07,Ah,Arnhem Centraal,51.985,5.898611,Ams,Amsterdam Amstel,52.346587,4.918684,1353
10-04-2024 09:10:57,10-04-2024 19:50:54,Asdz,Amsterdam Zuid,52.338602,4.871978,Ams,Amsterdam Amstel,52.346587,4.918684,1365
10-02-2024 19:10:53,10-03-2024 14:31:01,GV,The Hague Hollands Spoor,52.070833,4.322222,Rtd,Rotterdam Centraal,51.9225,4.467167,1940
10-04-2024 06:35:29,10-04-2024 11:34:01,Rtd,Rotterdam Centraal,51.9225,4.467167,Ams,Amsterdam Amstel,52.346587,4.918684,1971
10-04-2024 09:10:29,10-04-2024 12:07:14,Gvc,The Hague Centraal,52.084167,4.324722,Asdz,Amsterdam Zuid,52.338602,4.871978,1466
10-02-2024 16:17:56,10-03-2024 07:19:32,Ams,Amsterdam Amstel,52.346587,4.918684,Uto,Utrecht Overvecht,52.113333,5.111111,1608
10-01-2024 01:12:59,10-02-2024 06:39:04,Asdz,Amsterdam Zuid,52.338602,4.871978,GV,The Hague Hollands Spoor,52.070833,4.322222,1352
10-04-2024 22:16:58,10-04-2024 23:53:36,Rtb,Rotterdam Blaak,51.920582,4.486082,Ut,Utrecht Centraal,52.089444,5.110278,1581
10-01-2024 13:50:16,10-04-2024 03:39:25,Ams,Amsterdam Amstel,52.346587,4.918684,Rtb,Rotterdam Blaak,51.920582,4.486082,1516
10-04-2024 07:13:02,10-04-2024 10:06:14,Gvc,The Hague Centraal,52.084167,4.324722,Uto,Utrecht Overvecht,52.113333,5.111111,1401
10-03-2024 16:44:24,10-04-2024 23:15:01,Asdz,Amsterdam Zuid,52.338602,4.871978,Ah,Arnhem Centraal,51.985,5.898611,1150
10-03-2024 02:50:55,10-03-2024 04:01:43,Ut,Utrecht Centraal,52.089444,5.110278,Rtd,Rotterdam Centraal,51.9225,4.467167,1545
10-03-2024 10:23:43,10-04-2024 02:04:17,Ams,Amsterdam Amstel,52.346587,4.918684,Ah,Arnhem Centraal,51.985,5.898611,1213
10-02-2024 04:31:24,10-03-2024 10:32:08,Ah,Arnhem Centraal,51.985,5.898611,Ut,Utrecht Centraal,52.089444,5.110278,1690
10-04-2024 14:52:48,10-04-2024 17:57:46,Ut,Utrecht Centraal,52.089444,5.110278,Ah,Arnhem Centraal,51.985,5.898611,1528
10-04-2024 22:07:45,10-04-2024 22:55:08,Ut,Utrecht Centraal,52.089444,5.110278,Asd,Amsterdam Centraal,52.379189,4.899431,1067
10-02-2024 02:17:38,10-03-2024 19:20:00,Gvc,The Hague Centraal,52.084167,4.324722,GV,The Hague Hollands Spoor,52.070833,4.322222,1358
10-02-2024 16:41:26,10-03-2024 23:17:28,Rtb,Rotterdam Blaak,51.920582,4.486082,Asd,Amsterdam Centraal,52.379189,4.899431,1875
10-04-2024 09:08:33,10-04-2024 23:32:32,Gvc,The Hague Centraal,52.084167,4.324722,Asd,Amsterdam Centraal,52.379189,4.899431,1736
10-03-2024 03:45:49,10-04-2024 07:15:37,Asdz,Amsterdam Zuid,52.338602,4.871978,Ah,Arnhem Centraal,51.985,5.898611,1906
10-04-2024 12:30:15,10-04-2024 15:02:33,Nm,Nijmegen Station,51.841111,5.854167,Rtb,Rotterdam Blaak,51.920582,4.486082,1851
10-01-2024 02:13:27,10-02-2024 22:48:00,Ams,Amsterdam Amstel,52.346587,4.918684,Rtb,Rotterdam Blaak,51.920582,4.486082,1540
10-03-2024 21:22:54,10-04-2024 07:35:24,Asdz,Amsterdam Zuid,52.338602,4.871978,Uto,Utrecht Overvecht,52.113333,5.111111,1954
10-04-2024 04:21:47,10-04-2024 13:20:07,Ah,Arnhem Centraal,51.985,5.898611,Asdz,Amsterdam Zuid,52.338602,4.871978,1775
10-01-2024 06:17:34,10-04-2024 23:21:01,Ams,Amsterdam Amstel,52.346587,4.918684,Rtb,Rotterdam Blaak,51.920582,4.486082,1473
10-03-2024 23:57:53,10-04-2024 19:21:11,Ah,Arnhem Centraal,51.985,5.898611,Asd,Amsterdam Centraal,52.379189,4.899431,1192
10-01-2024 18:34:48,10-04-2024 10:20:13,Asdz,Amsterdam Zuid,52.338602,4.871978,Ah,Arnhem Centraal,51.985,5.898611,1446
10-04-2024 10:31:48,10-04-2024 17:57:20,Rtd,Rotterdam Centraal,51.9225,4.467167,Ah,Arnhem Centraal,51.985,5.898611,1704
10-04-2024 03:20:48,10-04-2024 11:17:48,Ams,Amsterdam Amstel,52.346587,4.918684,Rtd,Rotterdam Centraal,51.9225,4.467167,1534
10-01-2024 15:58:34,10-04-2024 12:22:26,Ut,Utrecht Centraal,52.089444,5.110278,Asd,Amsterdam Centraal,52.379189,4.899431,1476
10-02-2024 05:05:32,10-02-2024 20:07:35,GV,The Hague Hollands Spoor,52.070833,4.322222,Ah,Arnhem Centraal,51.985,5.898611,1573
10-04-2024 14:23:16,10-04-2024 20:22:28,Gvc,The Hague Centraal,52.084167,4.324722,GV,The Hague Hollands Spoor,52.070833,4.322222,1379
10-03-2024 03:16:13,10-04-2024 15:49:32,Ut,Utrecht Centraal,52.089444,5.110278,Ah,Arnhem Centraal,51.985,5.898611,1872
10-04-2024 12:16:11,10-04-2024 12:29:54,Asd,Amsterdam Centraal,52.379189,4.899431,Rtd,Rotterdam Centraal,51.9225,4.467167,1868
10-02-2024 08:22:16,10-04-2024 05:11:03,Rtd,Rotterdam Centraal,51.9225,4.467167,Ah,Arnhem Centraal,51.985,5.898611,1249
10-03-2024 15:44:32,10-04-2024 09:57:56,Ah,Arnhem Centraal,51.985,5.898611,Gvc,The Hague Centraal,52.084167,4.324722,1942
10-03-2024 19:08:32,10-04-2024 22:37:30,Rtb,Rotterdam Blaak,51.920582,4.486082,Gvc,The Hague Centraal,52.084167,4.324722,1169
10-02-2024 19:43:25,10-02-2024 23:09:35,Rtb,Rotterdam Blaak,51.920582,4.486082,Asd,Amsterdam Centraal,52.379189,4.899431,1759
10-04-2024 19:49:31,10-04-2024 22:09:26,Ams,Amsterdam Amstel,52.346587,4.918684,Asdz,Amsterdam Zuid,52.338602,4.871978,1579
10-02-2024 04:54:54,10-02-2024 17:00:45,GV,The Hague Hollands Spoor,52.070833,4.322222,Gvc,The Hague Centraal,52.084167,4.324722,1968
10-03-2024 20:07:07,10-03-2024 23:36:23,Asd,Amsterdam Centraal,52.379189,4.899431,Ut,Utrecht Centraal,52.089444,5.110278,1312
10-01-2024 01:55:36,10-04-2024 18:48:48,Uto,Utrecht Overvecht,52.113333,5.111111,Ut,Utrecht Centraal,52.089444,5.110278,1058
10-04-2024 13:10:48,10-04-2024 15:35:35,Rtb,Rotterdam Blaak,51.920582,4.486082,Asd,Amsterdam Centraal,52.379189,4.899431,1417
10-02-2024 15:07:52,10-02-2024 21:29:07,Nm,Nijmegen Station,51.841111,5.854167,Ut,Utrecht Centraal,52.089444,5.110278,1824
10-04-2024 02:07:14,10-04-2024 06:18:27,Uto,Utrecht Overvecht,52.113333,5.111111,Ah,Arnhem Centraal,51.985,5.898611,1610
10-03-2024 04:16:44,10-03-2024 18:16:20,Rtb,Rotterdam Blaak,51.920582,4.486082,Gvc,The Hague Centraal,52.084167,4.324722,1894
10-03-2024 08:17:13,10-03-2024 09:03:25,Rtd,Rotterdam Centraal,51.9225,4.467167,Ah,Arnhem Centraal,51.985,5.898611,1571
10-04-2024 13:43:01,10-04-2024 14:24:52,Rtb,Rotterdam Blaak,51.920582,4.486082,Gvc,The Hague Centraal,52.084167,4.324722,1938
10-03-2024 16:11:36,10-04-2024 17:08:33,Ut,Utrecht Centraal,52.089444,5.110278,Rtb,Rotterdam Blaak,51.920582,4.486082,1258
10-04-2024 19:01:54,10-04-2024 20:27:16,Rtb,Rotterdam Blaak,51.920582,4.486082,Asdz,Amsterdam Zuid,52.338602,4.871978,1237
10-01-2024 01:50:50,10-04-2024 20:21:48,Asd,Amsterdam Centraal,52.379189,4.899431,Nm,Nijmegen Station,51.841111,5.854167,1691
10-02-2024 08:26:24,10-03-2024 09:37:07,Asdz,Amsterdam Zuid,52.338602,4.871978,Nm,Nijmegen Station,51.841111,5.854167,1289
10-03-2024 21:24:46,10-04-2024 10:08:36,Rtb,Rotterdam Blaak,51.920582,4.486082,Ut,Utrecht Centraal,52.089444,5.110278,1848
10-01-2024 03:18:26,10-01-2024 04:34:05,Nm,Nijmegen Station,51.841111,5.854167,Ut,Utrecht Centraal,52.089444,5.110278,1520
10-04-2024 00:45:03,10-04-2024 10:09:29,Ah,Arnhem Centraal,51.985,5.898611,GV,The Hague Hollands Spoor,52.070833,4.322222,1329
10-01-2024 07:05:01,10-02-2024 17:28:41,Uto,Utrecht Overvecht,52.113333,5.111111,Asd,Amsterdam Centraal,52.379189,4.899431,1013
10-04-2024 21:38:58,10-04-2024 23:00:26,Asd,Amsterdam Centraal,52.379189,4.899431,Ut,Utrecht Centraal,52.089444,5.110278,1201
10-01-2024 21:19:54,10-04-2024 15:05:08,Asdz,Amsterdam Zuid,52.338602,4.871978,Gvc,The Hague Centraal,52.084167,4.324722,1584
10-01-2024 15:27:15,10-01-2024 17:23:35,Ut,Utrecht Centraal,52.089444,5.110278,Gvc,The Hague Centraal,52.084167,4.324722,1682
10-03-2024 13:26:44,10-03-2024 19:58:09,Nm,Nijmegen Station,51.841111,5.854167,Asdz,Amsterdam Zuid,52.338602,4.871978,1097
10-03-2024 19:42:20,10-04-2024 11:35:14,Nm,Nijmegen Station,51.841111,5.854167,Asd,Amsterdam Centraal,52.379189,4.899431,1212
10-04-2024 20:56:06,10-04-2024 23:14:52,Asdz,Amsterdam Zuid,52.338602,4.871978,Asd,Amsterdam Centraal,52.379189,4.899431,1193
10-04-2024 14:30:42,10-04-2024 18:47:31,Asd,Amsterdam Centraal,52.379189,4.899431,Nm,Nijmegen Station,51.841111,5.854167,1490
10-04-2024 19:29:28,10-04-2024 22:29:10,Gvc,The Hague Centraal,52.084167,4.324722,Asdz,Amsterdam Zuid,52.338602,4.871978,1333
10-03-2024 15:32:18,10-04-2024 21:06:13,Ah,Arnhem Centraal,51.985,5.898611,Rtd,Rotterdam Centraal,51.9225,4.467167,1430
10-04-2024 03:12:55,10-04-2024 19:43:06,Uto,Utrecht Overvecht,52.113333,5.111111,Ah,Arnhem Centraal,51.985,5.898611,1217
10-04-2024 14:45:49,10-04-2024 22:39:07,Asdz,Amsterdam Zuid,52.338602,4.871978,Rtd,Rotterdam Centraal,51.9225,4.467167,1654
10-03-2024 03:20:51,10-03-2024 19:52:07,Ut,Utrecht Centraal,52.089444,5.110278,Ah,Arnhem Centraal,51.985,5.898611,1663
10-03-2024 16:12:53,10-04-2024 04:32:08,Uto,Utrecht Overvecht,52.113333,5.111111,Ams,Amsterdam Amstel,52.346587,4.918684,1921
10-04-2024 06:13:03,10-04-2024 09:58:15,Gvc,The Hague Centraal,52.084167,4.324722,Uto,Utrecht Overvecht,52.113333,5.111111,1101
10-04-2024 21:58:28,10-04-2024 22:15:57,Ams,Amsterdam Amstel,52.346587,4.918684,Uto,Utrecht Overvecht,52.113333,5.111111,1890
10-02-2024 03:56:53,10-02-2024 22:39:45,Rtb,Rotterdam Blaak,51.920582,4.486082,Rtd,Rotterdam Centraal,51.9225,4.467167,1871
10-03-2024 13:19:58,10-04-2024 21:11:55,Ah,Arnhem Centraal,51.985,5.898611,Rtb,Rotterdam Blaak,51.920582,4.486082,1270
10-03-2024 07:50:48,10-04-2024 21:14:41,Ut,Utrecht Centraal,52.089444,5.110278,Rtd,Rotterdam Centraal,51.9225,4.467167,1884
10-04-2024 04:05:54,10-04-2024 23:10:16,Rtb,Rotterdam Blaak,51.920582,4.486082,Gvc,The Hague Centraal,52.084167,4.324722,1183
10-03-2024 15:06:20,10-03-2024 19:13:41,Gvc,The Hague Centraal,52.084167,4.324722,Asd,Amsterdam Centraal,52.379189,4.899431,1108
10-03-2024 04:09:38,10-04-2024 12:22:20,Rtd,Rotterdam Centraal,51.9225,4.467167,Ams,Amsterdam Amstel,52.346587,4.918684,1796
10-02-2024 15:00:34,10-03-2024 19:20:19,GV,The Hague Hollands Spoor,52.070833,4.322222,Nm,Nijmegen Station,51.841111,5.854167,1170
10-04-2024 07:51:16,10-04-2024 19:37:43,Ah,Arnhem Centraal,51.985,5.898611,Ut,Utrecht Centraal,52.089444,5.110278,1504
10-01-2024 19:46:51,10-03-2024 22:41:46,Ams,Amsterdam Amstel,52.346587,4.918684,Asdz,Amsterdam Zuid,52.338602,4.871978,1000
10-04-2024 11:45:53,10-04-2024 21:07:38,Gvc,The Hague Centraal,52.084167,4.324722,Uto,Utrecht Overvecht,52.113333,5.111111,1440
10-02-2024 12:34:14,10-03-2024 09:39:36,Ams,Amsterdam Amstel,52.346587,4.918684,GV,The Hague Hollands Spoor,52.070833,4.322222,1785
10-02-2024 10:44:12,10-02-2024 23:22:00,Ut,Utrecht Centraal,52.089444,5.110278,Ah,Arnhem Centraal,51.985,5.898611,1546
10-03-2024 19:12:25,10-03-2024 19:59:57,Uto,Utrecht Overvecht,52.113333,5.111111,Asd,Amsterdam Centraal,52.379189,4.899431,1200
10-03-2024 19:12:30,10-04-2024 23:45:23,Ams,Amsterdam Amstel,52.346587,4.918684,Gvc,The Hague Centraal,52.084167,4.324722,1897
10-01-2024 14:43:07,10-01-2024 16:37:08,Asd,Amsterdam Centraal,52.379189,4.899431,Asdz,Amsterdam Zuid,52.338602,4.871978,1753
10-04-2024 07:07:55,10-04-2024 19:10:28,Ah,Arnhem Centraal,51.985,5.898611,GV,The Hague Hollands Spoor,52.070833,4.322222,1908
10-01-2024 07:37:28,10-01-2024 17:55:28,GV,The Hague Hollands Spoor,52.070833,4.322222,Ah,Arnhem Centraal,51.985,5.898611,1118
10-04-2024 04:59:16,10-04-2024 23:07:42,Ut,Utrecht Centraal,52.089444,5.110278,Gvc,The Hague Centraal,52.084167,4.324722,1131
10-01-2024 00:09:41,10-04-2024 17:46:16,Asd,Amsterdam Centraal,52.379189,4.899431,Ut,Utrecht Centraal,52.089444,5.110278,1156
10-04-2024 08:16:38,10-04-2024 09:00:38,Gvc,The Hague Centraal,52.084167,4.324722,GV,The Hague Hollands Spoor,52.070833,4.322222,1723
10-01-2024 02:56:54,10-01-2024 11:30:05,Rtd,Rotterdam Centraal,51.9225,4.467167,GV,The Hague Hollands Spoor,52.070833,4.322222,1197
10-03-2024 06:51:00,10-04-2024 00:19:42,Ah,Arnhem Centraal,51.985,5.898611,Ut,Utrecht Centraal,52.089444,5.110278,1137
10-04-2024 10:10:46,10-04-2024 17:19:29,Rtb,Rotterdam Blaak,51.920582,4.486082,Rtd,Rotterdam Centraal,51.9225,4.467167,1144
10-01-2024 08:30:36,10-04-2024 02:14:17,Rtb,Rotterdam Blaak,51.920582,4.486082,Asd,Amsterdam Centraal,52.379189,4.899431,1300
10-01-2024 21:49:09,10-02-2024 20:49:41,Ut,Utrecht Centraal,52.089444,5.110278,Gvc,The Hague Centraal,52.084167,4.324722,1610
10-01-2024 19:55:58,10-02-2024 23:46:46,Ams,Amsterdam Amstel,52.346587,4.918684,Uto,Utrecht Overvecht,52.113333,5.111111,1204
10-02-2024 08:06:47,10-03-2024 06:32:50,Gvc,The Hague Centraal,52.084167,4.324722,Nm,Nijmegen Station,51.841111,5.854167,1008
10-04-2024 02:55:39,10-04-2024 03:04:49,Asdz,Amsterdam Zuid,52.338602,4.871978,Ut,Utrecht Centraal,52.089444,5.110278,1126
10-02-2024 02:29:05,10-02-2024 04:25:13,GV,The Hague Hollands Spoor,52.070833,4.322222,Asd,Amsterdam Centraal,52.379189,4.899431,1563
10-02-2024 06:50:43,10-02-2024 16:19:21,Rtb,Rotterdam Blaak,51.920582,4.486082,Ah,Arnhem Centraal,51.985,5.898611,1529
10-04-2024 14:58:38,10-04-2024 23:41:04,Rtd,Rotterdam Centraal,51.9225,4.467167,Ams,Amsterdam Amstel,52.346587,4.918684,1087
10-04-2024 05:09:01,10-04-2024 18:36:52,Asd,Amsterdam Centraal,52.379189,4.899431,Ut,Utrecht Centraal,52.089444,5.110278,1523
10-02-2024 23:53:04,10-04-2024 12:14:06,Rtd,Rotterdam Centraal,51.9225,4.467167,Asdz,Amsterdam Zuid,52.338602,4.871978,1784
10-04-2024 03:49:22,10-04-2024 13:35:09,Ams,Amsterdam Amstel,52.346587,4.918684,Ah,Arnhem Centraal,51.985,5.898611,1658
10-02-2024 17:42:35,10-02-2024 17:45:34,Uto,Utrecht Overvecht,52.113333,5.111111,Rtb,Rotterdam Blaak,51.920582,4.486082,1835
10-03-2024 02:01:54,10-03-2024 13:52:34,Asd,Amsterdam Centraal,52.379189,4.899431,Ut,Utrecht Centraal,52.089444,5.110278,1091
10-02-2024 11:43:56,10-04-2024 12:10:33,Ams,Amsterdam Amstel,52.346587,4.918684,Asd,Amsterdam Centraal,52.379189,4.899431,1863
